model,file,true,pred,conf
YOLOv8,dataset/test/no_tumor/no1096.jpg,no_tumor,no_tumor,0.9998459815979004
YOLOv8,dataset/test/no_tumor/no1082.jpg,no_tumor,no_tumor,0.9989851117134094
YOLOv8,dataset/test/no_tumor/no1069.jpg,no_tumor,no_tumor,0.959686279296875
YOLOv8,dataset/test/no_tumor/no1055.jpg,no_tumor,no_tumor,0.8781483769416809
YOLOv8,dataset/test/no_tumor/no1257.jpg,no_tumor,no_tumor,0.998221218585968
YOLOv8,dataset/test/no_tumor/no1243.jpg,no_tumor,no_tumor,0.9998728036880493
YOLOv8,dataset/test/no_tumor/no1109.jpg,no_tumor,no_tumor,0.9980271458625793
YOLOv8,dataset/test/no_tumor/no1121.jpg,no_tumor,no_tumor,0.9983262419700623
YOLOv8,dataset/test/no_tumor/no1135.jpg,no_tumor,no_tumor,0.99956876039505
YOLOv8,dataset/test/no_tumor/no1123.jpg,no_tumor,no_tumor,0.9999936819076538
YOLOv8,dataset/test/no_tumor/no1137.jpg,no_tumor,no_tumor,0.9932045936584473
YOLOv8,dataset/test/no_tumor/no1255.jpg,no_tumor,no_tumor,0.9978741407394409
YOLOv8,dataset/test/no_tumor/no1241.jpg,no_tumor,no_tumor,0.9820407629013062
YOLOv8,dataset/test/no_tumor/no1269.jpg,no_tumor,no_tumor,0.9996293783187866
YOLOv8,dataset/test/no_tumor/no1057.jpg,no_tumor,no_tumor,0.9804739952087402
YOLOv8,dataset/test/no_tumor/no1094.jpg,no_tumor,no_tumor,0.9999189376831055
YOLOv8,dataset/test/no_tumor/no1080.jpg,no_tumor,no_tumor,0.9931151270866394
YOLOv8,dataset/test/no_tumor/no1081.jpg,no_tumor,no_tumor,0.9998743534088135
YOLOv8,dataset/test/no_tumor/no1095.jpg,no_tumor,no_tumor,0.9993616938591003
YOLOv8,dataset/test/no_tumor/no1056.jpg,no_tumor,no_tumor,0.9986528158187866
YOLOv8,dataset/test/no_tumor/no1268.jpg,no_tumor,no_tumor,0.9622095227241516
YOLOv8,dataset/test/no_tumor/no1240.jpg,no_tumor,no_tumor,0.9935258626937866
YOLOv8,dataset/test/no_tumor/no1254.jpg,no_tumor,no_tumor,0.9978711605072021
YOLOv8,dataset/test/no_tumor/no1136.jpg,no_tumor,no_tumor,0.9998959302902222
YOLOv8,dataset/test/no_tumor/no1122.jpg,no_tumor,no_tumor,0.9990552067756653
YOLOv8,dataset/test/no_tumor/no1126.jpg,no_tumor,no_tumor,0.9976052045822144
YOLOv8,dataset/test/no_tumor/no1132.jpg,no_tumor,no_tumor,0.9997850060462952
YOLOv8,dataset/test/no_tumor/no1250.jpg,no_tumor,no_tumor,0.9989988207817078
YOLOv8,dataset/test/no_tumor/no1244.jpg,no_tumor,no_tumor,0.9989930987358093
YOLOv8,dataset/test/no_tumor/no1052.jpg,no_tumor,no_tumor,0.9975274205207825
YOLOv8,dataset/test/no_tumor/no1091.jpg,no_tumor,no_tumor,0.9997007846832275
YOLOv8,dataset/test/no_tumor/no1085.jpg,no_tumor,no_tumor,0.9986914992332458
YOLOv8,dataset/test/no_tumor/no1084.jpg,no_tumor,no_tumor,0.9968309998512268
YOLOv8,dataset/test/no_tumor/no1090.jpg,no_tumor,no_tumor,0.9996358156204224
YOLOv8,dataset/test/no_tumor/no1053.jpg,no_tumor,no_tumor,0.9946159720420837
YOLOv8,dataset/test/no_tumor/no1245.jpg,no_tumor,no_tumor,0.9986861348152161
YOLOv8,dataset/test/no_tumor/no1251.jpg,no_tumor,no_tumor,0.9977008700370789
YOLOv8,dataset/test/no_tumor/no1133.jpg,no_tumor,no_tumor,0.9999194145202637
YOLOv8,dataset/test/no_tumor/no1127.jpg,no_tumor,no_tumor,0.9817944765090942
YOLOv8,dataset/test/no_tumor/no1119.jpg,no_tumor,no_tumor,0.9981613755226135
YOLOv8,dataset/test/no_tumor/no1131.jpg,no_tumor,no_tumor,0.9999730587005615
YOLOv8,dataset/test/no_tumor/no1125.jpg,no_tumor,no_tumor,0.999702513217926
YOLOv8,dataset/test/no_tumor/no1247.jpg,no_tumor,no_tumor,0.999244213104248
YOLOv8,dataset/test/no_tumor/no1253.jpg,no_tumor,no_tumor,0.9998660087585449
YOLOv8,dataset/test/no_tumor/no1079.jpg,no_tumor,no_tumor,0.998354971408844
YOLOv8,dataset/test/no_tumor/no1051.jpg,no_tumor,no_tumor,0.9949235320091248
YOLOv8,dataset/test/no_tumor/no1086.jpg,no_tumor,no_tumor,0.9991809725761414
YOLOv8,dataset/test/no_tumor/no1092.jpg,no_tumor,no_tumor,0.9999357461929321
YOLOv8,dataset/test/no_tumor/no1093.jpg,no_tumor,no_tumor,0.9998635053634644
YOLOv8,dataset/test/no_tumor/no1087.jpg,no_tumor,no_tumor,0.99757319688797
YOLOv8,dataset/test/no_tumor/no1078.jpg,no_tumor,no_tumor,0.9986226558685303
YOLOv8,dataset/test/no_tumor/no1252.jpg,no_tumor,no_tumor,0.9987964630126953
YOLOv8,dataset/test/no_tumor/no1246.jpg,no_tumor,no_tumor,0.9971418976783752
YOLOv8,dataset/test/no_tumor/no1124.jpg,no_tumor,no_tumor,0.9993000030517578
YOLOv8,dataset/test/no_tumor/no1130.jpg,no_tumor,no_tumor,0.9999791383743286
YOLOv8,dataset/test/no_tumor/no1118.jpg,no_tumor,no_tumor,0.9953162670135498
YOLOv8,dataset/test/no_tumor/no1115.jpg,no_tumor,no_tumor,0.9996465444564819
YOLOv8,dataset/test/no_tumor/no1101.jpg,no_tumor,no_tumor,0.9985274076461792
YOLOv8,dataset/test/no_tumor/no1129.jpg,no_tumor,no_tumor,0.999840497970581
YOLOv8,dataset/test/no_tumor/no1263.jpg,no_tumor,no_tumor,0.9985864162445068
YOLOv8,dataset/test/no_tumor/no1061.jpg,no_tumor,no_tumor,0.9960287809371948
YOLOv8,dataset/test/no_tumor/no1075.jpg,no_tumor,no_tumor,0.9992306232452393
YOLOv8,dataset/test/no_tumor/no1074.jpg,no_tumor,no_tumor,0.9327346682548523
YOLOv8,dataset/test/no_tumor/no1060.jpg,no_tumor,no_tumor,0.988419771194458
YOLOv8,dataset/test/no_tumor/no1262.jpg,no_tumor,no_tumor,0.9636227488517761
YOLOv8,dataset/test/no_tumor/no1128.jpg,no_tumor,no_tumor,0.9991286396980286
YOLOv8,dataset/test/no_tumor/no1100.jpg,no_tumor,no_tumor,0.9999969005584717
YOLOv8,dataset/test/no_tumor/no1114.jpg,no_tumor,no_tumor,0.9997050166130066
YOLOv8,dataset/test/no_tumor/no1102.jpg,no_tumor,no_tumor,0.9976110458374023
YOLOv8,dataset/test/no_tumor/no1116.jpg,no_tumor,no_tumor,0.9996985197067261
YOLOv8,dataset/test/no_tumor/no1274.jpg,no_tumor,no_tumor,0.9993289709091187
YOLOv8,dataset/test/no_tumor/no1260.jpg,no_tumor,no_tumor,0.9980332255363464
YOLOv8,dataset/test/no_tumor/no1248.jpg,no_tumor,no_tumor,0.999015212059021
YOLOv8,dataset/test/no_tumor/no1076.jpg,no_tumor,no_tumor,0.9988784193992615
YOLOv8,dataset/test/no_tumor/no1062.jpg,no_tumor,no_tumor,0.9471851587295532
YOLOv8,dataset/test/no_tumor/no1089.jpg,no_tumor,no_tumor,0.9999531507492065
YOLOv8,dataset/test/no_tumor/no1088.jpg,no_tumor,no_tumor,0.9938758015632629
YOLOv8,dataset/test/no_tumor/no1063.jpg,no_tumor,no_tumor,0.9993675351142883
YOLOv8,dataset/test/no_tumor/no1077.jpg,no_tumor,no_tumor,0.9986509680747986
YOLOv8,dataset/test/no_tumor/no1249.jpg,no_tumor,no_tumor,0.9987655878067017
YOLOv8,dataset/test/no_tumor/no1261.jpg,no_tumor,no_tumor,0.9973375201225281
YOLOv8,dataset/test/no_tumor/no1275.jpg,no_tumor,no_tumor,0.9996750354766846
YOLOv8,dataset/test/no_tumor/no1117.jpg,no_tumor,no_tumor,0.9998675584793091
YOLOv8,dataset/test/no_tumor/no1103.jpg,no_tumor,no_tumor,0.997033953666687
YOLOv8,dataset/test/no_tumor/no1107.jpg,no_tumor,no_tumor,0.9990320205688477
YOLOv8,dataset/test/no_tumor/no1113.jpg,no_tumor,no_tumor,0.9998810291290283
YOLOv8,dataset/test/no_tumor/no1259.jpg,no_tumor,no_tumor,0.98711758852005
YOLOv8,dataset/test/no_tumor/no1271.jpg,no_tumor,no_tumor,0.9993461966514587
YOLOv8,dataset/test/no_tumor/no1265.jpg,no_tumor,no_tumor,0.9978699684143066
YOLOv8,dataset/test/no_tumor/no1073.jpg,no_tumor,no_tumor,0.999563992023468
YOLOv8,dataset/test/no_tumor/no1067.jpg,no_tumor,no_tumor,0.9994361996650696
YOLOv8,dataset/test/no_tumor/no1098.jpg,no_tumor,no_tumor,0.999605119228363
YOLOv8,dataset/test/no_tumor/no1099.jpg,no_tumor,no_tumor,0.9996004700660706
YOLOv8,dataset/test/no_tumor/no1066.jpg,no_tumor,no_tumor,0.9970288872718811
YOLOv8,dataset/test/no_tumor/no1072.jpg,no_tumor,no_tumor,0.9996457099914551
YOLOv8,dataset/test/no_tumor/no1264.jpg,no_tumor,no_tumor,0.9950034022331238
YOLOv8,dataset/test/no_tumor/no1270.jpg,no_tumor,no_tumor,0.9999421834945679
YOLOv8,dataset/test/no_tumor/no1258.jpg,no_tumor,no_tumor,0.9982989430427551
YOLOv8,dataset/test/no_tumor/no1112.jpg,no_tumor,no_tumor,0.9979158043861389
YOLOv8,dataset/test/no_tumor/no1106.jpg,no_tumor,no_tumor,0.9996259212493896
YOLOv8,dataset/test/no_tumor/no1138.jpg,no_tumor,no_tumor,0.9991438388824463
YOLOv8,dataset/test/no_tumor/no1110.jpg,no_tumor,no_tumor,0.9935013651847839
YOLOv8,dataset/test/no_tumor/no1104.jpg,no_tumor,no_tumor,0.9979721903800964
YOLOv8,dataset/test/no_tumor/no1266.jpg,no_tumor,no_tumor,0.9976984858512878
YOLOv8,dataset/test/no_tumor/no1272.jpg,no_tumor,no_tumor,0.9997445940971375
YOLOv8,dataset/test/no_tumor/no1058.jpg,no_tumor,no_tumor,0.9926763772964478
YOLOv8,dataset/test/no_tumor/no1064.jpg,no_tumor,no_tumor,0.9962134957313538
YOLOv8,dataset/test/no_tumor/no1070.jpg,no_tumor,no_tumor,0.9996936321258545
YOLOv8,dataset/test/no_tumor/no1071.jpg,no_tumor,no_tumor,0.9998243451118469
YOLOv8,dataset/test/no_tumor/no1065.jpg,no_tumor,no_tumor,0.9959476590156555
YOLOv8,dataset/test/no_tumor/no1059.jpg,no_tumor,no_tumor,0.9939635396003723
YOLOv8,dataset/test/no_tumor/no1273.jpg,no_tumor,no_tumor,0.957869827747345
YOLOv8,dataset/test/no_tumor/no1267.jpg,no_tumor,no_tumor,0.9999212026596069
YOLOv8,dataset/test/no_tumor/no1105.jpg,no_tumor,no_tumor,0.9992319345474243
YOLOv8,dataset/test/no_tumor/no1111.jpg,no_tumor,no_tumor,0.9997896552085876
YOLOv8,dataset/test/no_tumor/no1139.jpg,no_tumor,no_tumor,0.9994919300079346
YOLOv8,dataset/test/no_tumor/no1176.jpg,no_tumor,no_tumor,0.9992683529853821
YOLOv8,dataset/test/no_tumor/no1162.jpg,no_tumor,no_tumor,0.9998795986175537
YOLOv8,dataset/test/no_tumor/no1189.jpg,no_tumor,no_tumor,0.9995996356010437
YOLOv8,dataset/test/no_tumor/no1200.jpg,no_tumor,no_tumor,0.9598092436790466
YOLOv8,dataset/test/no_tumor/no1214.jpg,no_tumor,no_tumor,0.9992338418960571
YOLOv8,dataset/test/no_tumor/no1228.jpg,no_tumor,no_tumor,0.9809162020683289
YOLOv8,dataset/test/no_tumor/no1229.jpg,no_tumor,no_tumor,0.999588668346405
YOLOv8,dataset/test/no_tumor/no1215.jpg,no_tumor,no_tumor,0.9982189536094666
YOLOv8,dataset/test/no_tumor/no1201.jpg,no_tumor,no_tumor,0.9975666999816895
YOLOv8,dataset/test/no_tumor/no1188.jpg,no_tumor,no_tumor,0.9999531507492065
YOLOv8,dataset/test/no_tumor/no1163.jpg,no_tumor,no_tumor,0.9951897859573364
YOLOv8,dataset/test/no_tumor/no1177.jpg,no_tumor,no_tumor,0.9735344052314758
YOLOv8,dataset/test/no_tumor/no1161.jpg,no_tumor,no_tumor,0.999037504196167
YOLOv8,dataset/test/no_tumor/no1175.jpg,no_tumor,no_tumor,0.9969937801361084
YOLOv8,dataset/test/no_tumor/no1149.jpg,no_tumor,no_tumor,0.997617781162262
YOLOv8,dataset/test/no_tumor/no1217.jpg,no_tumor,no_tumor,0.9970847964286804
YOLOv8,dataset/test/no_tumor/no1203.jpg,no_tumor,no_tumor,0.9928713440895081
YOLOv8,dataset/test/no_tumor/no1202.jpg,no_tumor,no_tumor,0.6631276607513428
YOLOv8,dataset/test/no_tumor/no1216.jpg,no_tumor,no_tumor,0.9959255456924438
YOLOv8,dataset/test/no_tumor/no1148.jpg,no_tumor,no_tumor,0.999735414981842
YOLOv8,dataset/test/no_tumor/no1174.jpg,no_tumor,no_tumor,0.9991297125816345
YOLOv8,dataset/test/no_tumor/no1160.jpg,no_tumor,no_tumor,0.9998143315315247
YOLOv8,dataset/test/no_tumor/no1158.jpg,no_tumor,no_tumor,0.999776303768158
YOLOv8,dataset/test/no_tumor/no1164.jpg,no_tumor,no_tumor,0.9981330037117004
YOLOv8,dataset/test/no_tumor/no1170.jpg,no_tumor,no_tumor,0.9984353184700012
YOLOv8,dataset/test/no_tumor/no1212.jpg,no_tumor,no_tumor,0.9995744824409485
YOLOv8,dataset/test/no_tumor/no1206.jpg,no_tumor,no_tumor,0.9976118803024292
YOLOv8,dataset/test/no_tumor/no1207.jpg,no_tumor,no_tumor,0.9991998076438904
YOLOv8,dataset/test/no_tumor/no1213.jpg,no_tumor,no_tumor,0.9999864101409912
YOLOv8,dataset/test/no_tumor/no1171.jpg,no_tumor,no_tumor,0.9841387867927551
YOLOv8,dataset/test/no_tumor/no1165.jpg,no_tumor,tumor,0.503292977809906
YOLOv8,dataset/test/no_tumor/no1159.jpg,no_tumor,no_tumor,0.9997825026512146
YOLOv8,dataset/test/no_tumor/no1173.jpg,no_tumor,no_tumor,0.9979846477508545
YOLOv8,dataset/test/no_tumor/no1167.jpg,no_tumor,no_tumor,0.9999649524688721
YOLOv8,dataset/test/no_tumor/no1198.jpg,no_tumor,no_tumor,0.9787200689315796
YOLOv8,dataset/test/no_tumor/no1239.jpg,no_tumor,no_tumor,0.9976805448532104
YOLOv8,dataset/test/no_tumor/no1205.jpg,no_tumor,no_tumor,0.9836220145225525
YOLOv8,dataset/test/no_tumor/no1211.jpg,no_tumor,no_tumor,0.9863510727882385
YOLOv8,dataset/test/no_tumor/no1210.jpg,no_tumor,no_tumor,0.9980146884918213
YOLOv8,dataset/test/no_tumor/no1204.jpg,no_tumor,no_tumor,0.9912793040275574
YOLOv8,dataset/test/no_tumor/no1238.jpg,no_tumor,no_tumor,0.932823657989502
YOLOv8,dataset/test/no_tumor/no1199.jpg,no_tumor,no_tumor,0.9745569229125977
YOLOv8,dataset/test/no_tumor/no1166.jpg,no_tumor,no_tumor,0.9926387071609497
YOLOv8,dataset/test/no_tumor/no1172.jpg,no_tumor,no_tumor,0.9882490634918213
YOLOv8,dataset/test/tumor/y1141.jpg,tumor,tumor,0.9332784414291382
YOLOv8,dataset/test/tumor/y1155.jpg,tumor,tumor,0.9999773502349854
YOLOv8,dataset/test/tumor/y1169.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1182.jpg,tumor,tumor,0.9999392032623291
YOLOv8,dataset/test/tumor/y1196.jpg,tumor,tumor,0.9999470710754395
YOLOv8,dataset/test/tumor/y1237.jpg,tumor,tumor,0.9864019751548767
YOLOv8,dataset/test/tumor/y1223.jpg,tumor,tumor,0.9999525547027588
YOLOv8,dataset/test/tumor/y1222.jpg,tumor,tumor,0.9999996423721313
YOLOv8,dataset/test/tumor/y1236.jpg,tumor,tumor,0.9959618449211121
YOLOv8,dataset/test/tumor/y1197.jpg,tumor,no_tumor,0.8137944936752319
YOLOv8,dataset/test/tumor/y1183.jpg,tumor,tumor,0.9931147694587708
YOLOv8,dataset/test/tumor/y1168.jpg,tumor,tumor,0.9999926090240479
YOLOv8,dataset/test/tumor/y1154.jpg,tumor,tumor,0.9994319081306458
YOLOv8,dataset/test/tumor/y1140.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1156.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1142.jpg,tumor,tumor,0.6933927536010742
YOLOv8,dataset/test/tumor/y1195.jpg,tumor,tumor,0.9999874830245972
YOLOv8,dataset/test/tumor/y1181.jpg,tumor,tumor,0.9994257688522339
YOLOv8,dataset/test/tumor/y1220.jpg,tumor,tumor,0.9998794794082642
YOLOv8,dataset/test/tumor/y1234.jpg,tumor,tumor,0.9999996423721313
YOLOv8,dataset/test/tumor/y1208.jpg,tumor,tumor,0.999913215637207
YOLOv8,dataset/test/tumor/y1209.jpg,tumor,tumor,0.9230318069458008
YOLOv8,dataset/test/tumor/y1235.jpg,tumor,tumor,0.991752564907074
YOLOv8,dataset/test/tumor/y1221.jpg,tumor,tumor,0.9095401763916016
YOLOv8,dataset/test/tumor/y1180.jpg,tumor,tumor,0.9999984502792358
YOLOv8,dataset/test/tumor/y1194.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1143.jpg,tumor,tumor,0.999962329864502
YOLOv8,dataset/test/tumor/y1157.jpg,tumor,tumor,0.9998444318771362
YOLOv8,dataset/test/tumor/y1153.jpg,tumor,tumor,0.9999710321426392
YOLOv8,dataset/test/tumor/y1147.jpg,tumor,tumor,0.9997959733009338
YOLOv8,dataset/test/tumor/y1190.jpg,tumor,tumor,0.9568875432014465
YOLOv8,dataset/test/tumor/y1184.jpg,tumor,tumor,0.9993189573287964
YOLOv8,dataset/test/tumor/y1219.jpg,tumor,tumor,0.9977627992630005
YOLOv8,dataset/test/tumor/y1225.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1231.jpg,tumor,tumor,0.8264607191085815
YOLOv8,dataset/test/tumor/y1230.jpg,tumor,tumor,0.9997476935386658
YOLOv8,dataset/test/tumor/y1224.jpg,tumor,tumor,0.9999990463256836
YOLOv8,dataset/test/tumor/y1218.jpg,tumor,tumor,0.9998730421066284
YOLOv8,dataset/test/tumor/y1185.jpg,tumor,tumor,0.9856752753257751
YOLOv8,dataset/test/tumor/y1191.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1146.jpg,tumor,tumor,0.9999810457229614
YOLOv8,dataset/test/tumor/y1152.jpg,tumor,tumor,0.9998856782913208
YOLOv8,dataset/test/tumor/y1178.jpg,tumor,tumor,0.9998063445091248
YOLOv8,dataset/test/tumor/y1144.jpg,tumor,tumor,0.9999992847442627
YOLOv8,dataset/test/tumor/y1150.jpg,tumor,tumor,0.9999977350234985
YOLOv8,dataset/test/tumor/y1187.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1193.jpg,tumor,tumor,0.9997618794441223
YOLOv8,dataset/test/tumor/y1232.jpg,tumor,tumor,0.9944090247154236
YOLOv8,dataset/test/tumor/y1226.jpg,tumor,tumor,0.9999207258224487
YOLOv8,dataset/test/tumor/y1227.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1233.jpg,tumor,tumor,0.9746726751327515
YOLOv8,dataset/test/tumor/y1192.jpg,tumor,tumor,0.9999992847442627
YOLOv8,dataset/test/tumor/y1186.jpg,tumor,tumor,0.999525785446167
YOLOv8,dataset/test/tumor/y1151.jpg,tumor,tumor,0.9999662637710571
YOLOv8,dataset/test/tumor/y1145.jpg,tumor,tumor,0.9997785687446594
YOLOv8,dataset/test/tumor/y1179.jpg,tumor,tumor,0.9478053450584412
YOLOv8,dataset/test/tumor/y1122.jpg,tumor,tumor,0.999988317489624
YOLOv8,dataset/test/tumor/y1136.jpg,tumor,tumor,0.9997207522392273
YOLOv8,dataset/test/tumor/y1056.jpg,tumor,tumor,0.9980296492576599
YOLOv8,dataset/test/tumor/y1095.jpg,tumor,tumor,0.9999982118606567
YOLOv8,dataset/test/tumor/y1081.jpg,tumor,tumor,0.9998834133148193
YOLOv8,dataset/test/tumor/y1254.jpg,tumor,tumor,0.99220871925354
YOLOv8,dataset/test/tumor/y1240.jpg,tumor,tumor,0.9740597009658813
YOLOv8,dataset/test/tumor/y1268.jpg,tumor,tumor,0.988338053226471
YOLOv8,dataset/test/tumor/y1269.jpg,tumor,tumor,0.9999963045120239
YOLOv8,dataset/test/tumor/y1241.jpg,tumor,tumor,0.9943342208862305
YOLOv8,dataset/test/tumor/y1255.jpg,tumor,tumor,0.999944806098938
YOLOv8,dataset/test/tumor/y1080.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1094.jpg,tumor,tumor,1.0
YOLOv8,dataset/test/tumor/y1057.jpg,tumor,tumor,0.9993101358413696
YOLOv8,dataset/test/tumor/y1137.jpg,tumor,tumor,0.9997689127922058
YOLOv8,dataset/test/tumor/y1123.jpg,tumor,tumor,0.9853181838989258
YOLOv8,dataset/test/tumor/y1135.jpg,tumor,tumor,0.9979792237281799
YOLOv8,dataset/test/tumor/y1121.jpg,tumor,tumor,0.9998975992202759
YOLOv8,dataset/test/tumor/y1109.jpg,tumor,tumor,0.9998958110809326
YOLOv8,dataset/test/tumor/y1055.jpg,tumor,tumor,0.9371533989906311
YOLOv8,dataset/test/tumor/y1069.jpg,tumor,tumor,1.0
